,division,subdivision,item_code,description,quantity,unit,labor_hourly_rate,man_hrs_per_unit,total_man_hours,labor_total,material,material_total,equipment,equipment_total,other_cost1,other_cost2,other_cost3,subcontractor,total_mat_lab_equip,notes,file_name,project_year,project_type
4180,0.0,0.0,,"P-209-1 CRUSHED AGGREGATE BASE COURSE 9""",179.0,CY,0.0,0.0,0.0,1654.242772875,0.0,4860.95841,0.0,2735.610167058399,0.0,0.0,0.0,0.0,9250.8113499334,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4181,0.0,0.0,,Spec Section P-Concrete Paving,32284.0,SY,0.0,0.0,0.0,303187.1691869999,0.0,7639766.630595,0.0,218665.81800528071,0.0,0.0,0.0,0.0,8161619.617787281,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4182,0.0,0.0,,"P-501-1  NON-REINFORCED CONCRETE AIRFIELD PAVEMENT, 22"" THICK",26326.0,SY,0.0,0.0,0.0,237303.65949999995,0.0,6227285.06664,0.0,71355.04806761717,0.0,0.0,0.0,0.0,6535943.774207617,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4183,0.0,0.0,,"Concrete  22"" Thk",26326.0,SY,0.0,0.0,0.0,80054.07524999997,0.0,5970519.99324,0.0,71355.04806761717,0.0,0.0,0.0,0.0,6121929.116557617,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4184,0.0,0.0,,Joint - C,10416.0,EA,0.0,0.0,0.0,84055.81799999998,0.0,137250.5904,0.0,0.0,0.0,0.0,0.0,0.0,221306.40839999996,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4185,0.0,0.0,,Joint -  F,9070.0,EA,0.0,0.0,0.0,73193.76624999999,0.0,119514.483,0.0,0.0,0.0,0.0,0.0,0.0,192708.24925,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4186,0.0,0.0,,"P-501-2  NON-REINFORCED THICKENED EDGE CONCRETE AIRFIELD PAVEMENT, 22""-28"" THICK",5243.0,SY,0.0,0.0,0.0,47608.71835,0.0,1306974.30534,0.0,14526.63423810156,0.0,0.0,0.0,0.0,1369109.6579281015,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4187,0.0,0.0,,"Concrete  22""-28"" Thk",5243.0,SY,0.0,0.0,0.0,16297.603349999996,0.0,1255847.93334,0.0,14526.63423810156,0.0,0.0,0.0,0.0,1286672.1709281015,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4188,0.0,0.0,,Joint - C,2074.0,EA,0.0,0.0,0.0,16736.92075,0.0,27328.8906,0.0,0.0,0.0,0.0,0.0,0.0,44065.81135,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4189,0.0,0.0,,Joint -  F,1806.0,EA,0.0,0.0,0.0,14574.19425,0.0,23797.4814,0.0,0.0,0.0,0.0,0.0,0.0,38371.675650000005,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4190,0.0,0.0,,"P-501-3  NON-REINFORCED CONCRETE AIRFIELD PAVEMENT, 10"" THICK",484.0,SY,0.0,0.0,0.0,1973.7443,0.0,62068.46976,0.0,320.6751887968749,0.0,0.0,0.0,0.0,64362.88924879688,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4191,0.0,0.0,,"Concrete  10"" Thk",484.0,SY,0.0,0.0,0.0,359.7692999999999,0.0,59433.08976,0.0,320.6751887968749,0.0,0.0,0.0,0.0,60113.534248796874,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4192,0.0,0.0,,Joint - C,100.0,EA,0.0,0.0,0.0,806.9875,0.0,1317.69,0.0,0.0,0.0,0.0,0.0,0.0,2124.6775,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4193,0.0,0.0,,Joint -  F,100.0,EA,0.0,0.0,0.0,806.9875,0.0,1317.69,0.0,0.0,0.0,0.0,0.0,0.0,2124.6775,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4194,0.0,0.0,,"P-501-4 REINFORCED THICKENED CONCRETE AIRFIELD PAVEMENT, 10"" THICK",163.0,SY,0.0,0.0,0.0,1258.5624369999998,0.0,23934.101895,0.0,107.99598300390625,0.0,0.0,0.0,0.0,25300.660315003905,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4195,0.0,0.0,,"Concrete Reinforced 10"" Thk",163.0,SY,0.0,0.0,0.0,499.9941869999999,0.0,22695.473295,0.0,107.99598300390625,0.0,0.0,0.0,0.0,23303.463465003904,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4196,0.0,0.0,,Joint -  F,94.0,EA,0.0,0.0,0.0,758.5682499999999,0.0,1238.6286,0.0,0.0,0.0,0.0,0.0,0.0,1997.19685,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4197,0.0,0.0,,"P-501-5  NON-REINFORCED THICKENED CONCRETE AIRFIELD PAVEMENT, 10""-13"" THICK",68.0,SY,0.0,0.0,0.0,857.5336,0.0,10520.43696,0.0,45.053538921874996,0.0,0.0,0.0,0.0,11423.024098921876,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4198,0.0,0.0,,"Concrete  10""-13"" Thk",68.0,SY,0.0,0.0,0.0,50.546099999999974,0.0,9202.74696,0.0,45.053538921874996,0.0,0.0,0.0,0.0,9298.346598921871,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4199,0.0,0.0,,Joint -  F,100.0,EA,0.0,0.0,0.0,806.9875,0.0,1317.69,0.0,0.0,0.0,0.0,0.0,0.0,2124.6775,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4200,0.0,0.0,,P-502-1  GRIND CONCRETE PAVEMENT,3167.0,SY,0.0,0.0,0.0,14184.950999999995,0.0,0.0,0.0,132310.4109888393,0.0,0.0,0.0,0.0,146495.36198883932,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4201,0.0,0.0,,"P-501-6  LOW SLUMP, LOW STRENGTH FILL CONCRETE",30.0,CY,0.0,0.0,0.0,0.0,299.475,8984.25,0.0,0.0,0.0,0.0,0.0,0.0,8984.25,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4202,0.0,0.0,,Spec Section P-Joints and Sealants,25063.0,LF,0.0,0.0,0.0,84070.820518575,0.0,39413.32676325,0.0,14145.54302751133,0.0,0.0,0.0,0.0,137629.69030933632,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4203,0.0,0.0,,"P-605-1  COLD APPLIED SEALANT, CONTRACTION, CONSTRUCTION AND LONGITUDINAL JOINTS",23366.0,LF,0.0,0.0,0.0,67361.255205475,0.0,26555.63716575,0.0,14145.54302751133,0.0,0.0,0.0,0.0,108062.43539873631,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4204,0.0,0.0,,Joint - C,12490.0,LF,0.0,0.0,0.0,36007.10765712501,0.0,14194.98023625,0.0,7561.321253685548,0.0,0.0,0.0,0.0,57763.40914706056,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4205,0.0,0.0,,Joint -  F,10876.0,LF,0.0,0.0,0.0,31354.147548349996,0.0,12360.6569295,0.0,6584.221773825782,0.0,0.0,0.0,0.0,50299.02625167578,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4206,0.0,0.0,,"P-605-2  COLD APPLIED SEALANT, EXPANSION JOINTS",1697.0,LF,0.0,0.0,0.0,16709.5653131,0.0,12857.6895975,0.0,0.0,0.0,0.0,0.0,0.0,29567.2549106,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4207,0.0,0.0,,Joint  - E,176.0,LF,0.0,0.0,0.0,1732.9896847999998,0.0,1333.50228,0.0,0.0,0.0,0.0,0.0,0.0,3066.4919647999996,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4208,0.0,0.0,,Joint -  XE,1521.0,LF,0.0,0.0,0.0,14976.5756283,0.0,11524.1873175,0.0,0.0,0.0,0.0,0.0,0.0,26500.7629458,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4209,0.0,0.0,,Spec Section P-Pavement Striping - Removal/Temporary/New,5166.0,SF,0.0,0.0,0.0,37860.85314401042,0.0,15021.978951375,0.0,19679.1856338105,0.0,0.0,0.0,0.0,72562.01772919591,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4210,0.0,0.0,,P-621-1  PERMANENT PAVEMENT STRIPING AND MARKING - REMOVAL,5855.0,SF,0.0,0.0,0.0,8875.051936666667,0.0,0.0,0.0,4822.893601708551,0.0,0.0,0.0,0.0,13697.945538375216,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4211,0.0,0.0,,P-621-2  PERMANENT PAVEMENT STRIPING AND MARKING,11071.0,SF,0.0,0.0,0.0,28985.80120734375,0.0,15021.978951375,0.0,14856.29203210195,0.0,0.0,0.0,0.0,58864.0721908207,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4212,0.0,0.0,,Spec Section D-Under Slab Drainage,4148.0,LF,0.0,0.0,0.0,153293.57201186873,0.0,76455.14094900001,0.0,91683.66234088392,0.0,0.0,0.0,0.0,321432.37530175265,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4213,0.0,0.0,,"P-705-1 REMOVAL OF EXISTING UNDERDRAIN 6"" DIA and NEW PIPE EXCAVATION",3336.0,LF,0.0,0.0,0.0,50153.99241875,0.0,7016.040405,0.0,66627.68434791993,0.0,0.0,0.0,0.0,123797.71717166994,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4214,0.0,0.0,,D-705-1  6 INCH PERFORATED PVC PIPE,3460.0,LF,0.0,0.0,0.0,68283.70539374999,0.0,37989.661545,0.0,7081.741563216145,0.0,0.0,0.0,0.0,113355.10850196614,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4215,0.0,0.0,,"P-705-2 REMOVAL OF EXISTING UNDERDRAIN 8"" DIA and NEW PIPE EXCAVATION",660.0,LF,0.0,0.0,0.0,9485.927,0.0,0.0,0.0,12518.802175,0.0,0.0,0.0,0.0,22004.729175,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4216,0.0,0.0,,D-705-2  8 INCH PERFORATED PVC PIPE,761.0,LF,0.0,0.0,0.0,16067.20043671875,0.0,11363.5609065,0.0,1557.5737946842446,0.0,0.0,0.0,0.0,28988.335137902992,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4217,0.0,0.0,,"D-705-3  COARSE AGGREGATE BACKFILL, #89 STONE",482.0,CY,0.0,0.0,0.0,9302.74676265,0.0,20085.8780925,0.0,3897.860460063568,0.0,0.0,0.0,0.0,33286.48531521357,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4218,0.0,0.0,,D-705-4  UNDERDRAIN CLEANOUT,1.0,EA,0.0,0.0,0.0,428.5868334672747,0.0,2449.41500925,0.0,0.0,0.0,0.0,0.0,0.0,2878.0018427172745,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4219,0.0,0.0,,*********Allowances,32329.0,SY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7844975.0,0.0,7844975.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4220,0.0,0.0,,Evolution,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490522.0,0.0,1490522.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4221,0.0,0.0,,Bid Allowance,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745261.0,0.0,745261.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4222,0.0,0.0,,Escalation,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609192.0,0.0,5609192.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4223,0.0,0.0,,Planning and Design,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604953.0,0.0,1604953.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4224,0.0,0.0,,Planning,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229279.0,0.0,229279.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4225,0.0,0.0,,Design Services,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375674.0,0.0,1375674.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4226,0.0,0.0,,Owner/Soft Costs,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180733.0,0.0,3180733.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4227,0.0,0.0,,Testing,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229279.0,0.0,229279.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4228,0.0,0.0,,Construction Management,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687837.0,0.0,687837.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4229,0.0,0.0,,Program Management,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687837.0,0.0,687837.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4230,0.0,0.0,,ALT,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177087.0,0.0,177087.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4231,0.0,0.0,,Insurance,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531927.0,0.0,531927.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4232,0.0,0.0,,G&A,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866766.0,0.0,866766.0,,Ramp_4_Pavement_Replacement_35%_Sheet1.csv,archive,aviation
4233,0.0,0.0,,AIRPORT FIBER OPTICS LOOP PDR - Program Estimate October 2024 Rev 01,63500.0,LF,0.0,0.0,0.0,400424.5024874999,0.0,4008286.35,0.0,36169.453125,0.0,45162687.5,75000.0,0.0,49682567.805612504,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4234,0.0,0.0,,SPECIAL PROVISIONS,1.0,LS,0.0,0.0,0.0,169170.9375,0.0,642.6,0.0,36169.453125,0.0,1952500.0,75000.0,0.0,2233482.990625,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4235,0.0,0.0,,Monilization and Demobilization,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4236,0.0,0.0,,SP-3-1 Suspension Time (7 Hour Clousure),1.0,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,0.0,60000.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4237,0.0,0.0,,SP-3-2 Standby Time,500.0,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,0.0,0.0,62500.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4238,0.0,0.0,,SP-3-3 Down Time (5 Hour Clousure),1.0,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,80000.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4239,0.0,0.0,,SP-4-1  Maintenance of Traffic,12.0,MONTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,0.0,0.0,750000.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4240,0.0,0.0,,SP-5  Utility Coordination and Scheduling,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4241,0.0,0.0,,SP-6-1 Watering (Allowance),250.0,HR,0.0,0.0,0.0,19170.9375,0.0,642.6,0.0,36169.453125,0.0,0.0,0.0,0.0,55982.990625,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4242,0.0,0.0,,SP-8-1 Maintenance Manual & As-built Drawings,1.0,LS,150000.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,225000.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4243,0.0,0.0,,INDIRECT COSTS,31.0,MONTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5512500.0,0.0,0.0,5512500.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4244,0.0,0.0,,General Conditions and Overheads,31.0,MONTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5512500.0,0.0,0.0,5512500.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4245,0.0,0.0,,Monilization and Demobilization,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625000.0,0.0,0.0,625000.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4246,0.0,0.0,,DIRECT COSTS,63500.0,LF,0.0,0.0,0.0,231253.56498749997,0.0,4007643.75,0.0,0.0,0.0,37697687.5,0.0,0.0,41936584.8149875,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4247,0.0,0.0,,Demolition and Preperation,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137500.0,0.0,0.0,137500.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4248,0.0,0.0,,Grading and Earthworks,60000.0,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062500.0,0.0,0.0,2062500.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4249,0.0,0.0,,Concrete Structures,200.0,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343750.0,0.0,0.0,343750.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4250,0.0,0.0,,Misc Utilities,2600.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412500.0,0.0,0.0,412500.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4251,0.0,0.0,,Storm Drainage,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756250.0,0.0,0.0,756250.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4252,0.0,0.0,,Vault Sites,13.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740000.0,0.0,0.0,3740000.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4253,0.0,0.0,,Roadway and Paving,7000.0,SY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275000.0,0.0,0.0,275000.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4254,0.0,0.0,,Walkways/Pavers,5000.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51562.5,0.0,0.0,51562.5,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4255,0.0,0.0,,Landscaping/Planting,180000.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763125.0,0.0,0.0,763125.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4256,0.0,0.0,,Fencing/Security,1800.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529375.0,0.0,0.0,529375.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4257,0.0,0.0,,Signage,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68750.0,0.0,0.0,68750.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4258,0.0,0.0,,Site Electrical,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687500.0,0.0,0.0,687500.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4259,0.0,0.0,,Fiber Optic Cable,63500.0,LF,0.0,0.0,0.0,231253.56498749997,0.0,4007643.75,0.0,0.0,0.0,0.0,0.0,0.0,4238897.3149875,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4260,0.0,0.0,,Fiber Optic Conduit,67000.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16550187.5,0.0,0.0,16550187.5,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4261,0.0,0.0,,Vault/Pedistals,13.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9257187.5,0.0,0.0,9257187.5,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4262,0.0,0.0,,Misc Site Items,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2062500.0,0.0,0.0,2062500.0,,Airport_Fiber_Optics_Loop_PDR_Sheet1.csv,archive,aviation
4263,0.0,0.0,,F.30.02.041 - HJAIA TECH CAMPUS DRAINAGE IMPROVEMENTS  100% CD Rev 0 May 2022,1.0,LS,0.0,0.0,0.0,434844.0994103174,0.0,206751.84315786,0.0,37231.56470314896,0.0,78915.75,453973.0,0.0,1211716.257271326,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4264,0.0,0.0,,Indirect Cost,3.0,MONTH,0.0,0.0,0.0,232523.16435,0.0,25307.7692175,0.0,5626.536025,0.0,78915.75,0.0,0.0,342373.21959249995,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4265,0.0,0.0,,Site Management Staff,12.0,WEEK,17701.666666666668,0.0,0.0,212420.0,0.0,0.0,0.0,0.0,0.0,54287.5,0.0,0.0,266707.5,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4266,0.0,0.0,,Survey & Site Layout,1.0,LS,0.0,0.0,0.0,11240.931,0.0,0.0,0.0,251.18665,0.0,0.0,0.0,0.0,11492.11765,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4267,0.0,0.0,,Construction Mobilization/DeMobilization,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7525.0,0.0,0.0,7525.0,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4268,0.0,0.0,,Site Operating (Facility Eqmt.),12.0,WEEK,0.0,0.0,0.0,0.0,380.46937500000007,4565.632500000001,0.0,0.0,0.0,0.0,0.0,0.0,4565.632500000001,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4269,0.0,0.0,,"Safty, Site & Personnel Protection",12.0,WEEK,0.0,0.0,0.0,0.0,1191.9520181250002,14303.424217500002,0.0,0.0,0.0,17103.25,0.0,0.0,31406.674217500004,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4270,0.0,0.0,,Temporary Construction Facilities,1.0,LS,0.0,0.0,0.0,799.73335,0.0,6438.7125,0.0,320.161875,0.0,0.0,0.0,0.0,7558.607725,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4271,0.0,0.0,,Site Cleanup,12.0,WEEK,0.0,0.0,0.0,0.0,0.0,0.0,421.265625,5055.1875,0.0,0.0,0.0,0.0,5055.1875,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4272,0.0,0.0,,Main Office Expense,8.0,WEEK,1007.8125,0.0,0.0,8062.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8062.5,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4273,0.0,0.0,,Insurance/Bond/Permits & Fees,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55074.0,0.0,55074.0,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4274,0.0,0.0,,Permits and Fee,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9024.0,0.0,9024.0,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4275,0.0,0.0,,Insurances,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31900.0,0.0,31900.0,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4276,0.0,0.0,,Bonds,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14150.0,0.0,14150.0,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4277,0.0,0.0,,Direct Cost - Roof Drainage,870.0,LF,0.0,0.0,0.0,22083.228844500005,0.0,23396.127183,0.0,0.0,0.0,0.0,0.0,0.0,45479.356027500005,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4278,0.0,0.0,,Gutters and Downspouts,805.0,LF,0.0,0.0,0.0,7414.360204500002,0.0,15753.960783,0.0,0.0,0.0,0.0,0.0,0.0,23168.3209875,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4279,0.0,0.0,,Misc. Repairs,1.0,LS,0.0,0.0,0.0,14668.86864,0.0,7642.1664,0.0,0.0,0.0,0.0,0.0,0.0,22311.03504,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4280,0.0,0.0,,Direct Cost - Civil,1.0,LS,0.0,0.0,0.0,180237.70621581736,0.0,158047.94675735998,0.0,31605.028678148956,0.0,0.0,6966.0,0.0,376856.68165132625,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4281,0.0,0.0,,SITE DEMOLITION & RELOCATION,11.0,LS,0.0,0.0,0.0,35943.96282503,0.0,21200.5074897,0.0,20652.62758463458,0.0,0.0,0.0,0.0,77797.09789936458,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4282,0.0,0.0,,Demolish Sidewalk,344.0,SY,0.0,0.0,0.0,7518.334030350002,0.0,2840.6663009999997,0.0,3240.088343523281,0.0,0.0,0.0,0.0,13599.088674873285,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
4283,0.0,0.0,,Demolish Curb and Gutter,539.0,LF,0.0,0.0,0.0,3372.0643756799996,0.0,0.0,0.0,740.2898907153749,0.0,0.0,0.0,0.0,4112.354266395374,,HJAIA_Tech_Campus_Drainage_Improvements_Sheet1.csv,archive,aviation
